incident_id,date,time,activity_type,location_type,description,severity,risk_score,risk_level,weather,shift,ppe_compliance_pct,previous_incidents_30d,crew_size
INC-EXP-1206,2024-04-30,17:11,Confined Space,Electrical Room,No standby attendant present during confined space work.,Near Miss,75.0,CRITICAL,Rain,Day,62,1,8
INC-EXP-1207,2024-11-22,12:44,Lifting,Warehouse,Crane outrigger placed on uncompacted soil.,Near Miss,22.1,LOW,Rain,Day,95,0,7
INC-EXP-1208,2025-09-11,10:00,Lifting,Loading Area,Sling showing visible wear used during heavy assembly hoist.,Moderate,51.7,HIGH,Clear,Day,73,1,2
INC-EXP-1209,2025-02-25,12:19,Excavation,Excavation Area,Spoil pile placed too close to excavation edge.,Near Miss,59.0,HIGH,Clear,Day,63,0,1
INC-EXP-1210,2024-03-16,12:45,Confined Space,Electrical Room,Communication failure between entrant and safety attendant.,Major,64.1,HIGH,Clear,Day,61,0,9
INC-EXP-1211,2025-03-17,08:28,Housekeeping,Warehouse,Scrap timber with protruding nails left on ground.,Minor,39.5,MEDIUM,Windy,Day,66,0,8
INC-EXP-1212,2025-04-03,21:35,Vehicle Movement,Loading Area,Reversing alarm inoperative on earthmoving equipment.,Moderate,47.6,MEDIUM,Clear,Night,75,1,7
INC-EXP-1213,2024-06-09,21:48,Working at Height,Roof,Static line lifeline inspection overdue during roofing installation.,Minor,61.3,HIGH,Clear,Night,61,0,3
INC-EXP-1214,2024-10-05,12:00,Electrical Work,Electrical Room,Damaged electrical cable observed.,Minor,36.5,MEDIUM,Windy,Day,71,0,1
INC-EXP-1215,2025-12-02,06:34,Electrical Work,Building Site,Damaged electrical cable observed.,Near Miss,19.0,LOW,Rain,Day,100,0,4
INC-EXP-1216,2025-12-21,21:36,Working at Height,Scaffolding Area,Improper harness inspection before elevated decking task.,Major,65.1,CRITICAL,Clear,Night,67,0,5
INC-EXP-1217,2024-01-01,22:17,Excavation,Road/Access Area,Water accumulation undermining trench base after rain.,Moderate,51.1,HIGH,Clear,Night,61,0,1
INC-EXP-1218,2024-11-05,13:48,Confined Space,Excavation Area,Ventilation equipment not in place for confined space entry.,Major,55.8,HIGH,Clear,Day,68,0,6
INC-EXP-1219,2024-04-25,10:35,Housekeeping,Warehouse,Emergency eyewash station blocked by storage boxes.,Minor,28.5,MEDIUM,Adverse,Day,100,0,1
INC-EXP-1220,2024-07-28,19:29,Lifting,Building Site,Tandem lift performed without approved lift plan.,Near Miss,49.2,HIGH,Adverse,Night,81,0,3
INC-EXP-1221,2025-08-28,11:16,Excavation,Road/Access Area,No safe access/egress ladder provided in trench.,Major,32.0,MEDIUM,Clear,Day,100,0,9
INC-EXP-1222,2025-03-02,13:04,Vehicle Movement,Road/Access Area,Vehicle reversing without a spotter present.,Minor,40.6,MEDIUM,Rain,Day,77,1,4
INC-EXP-1223,2025-02-14,11:40,Material Handling,Loading Area,Unsecured pipes stored on slope without chocks.,Near Miss,47.0,MEDIUM,Rain,Day,74,2,6
INC-EXP-1224,2025-09-08,20:35,Vehicle Movement,Road/Access Area,Unattended vehicle left idling on active haul road.,Minor,28.2,MEDIUM,Clear,Night,68,0,7
INC-EXP-1225,2024-11-22,18:39,Housekeeping,Building Site,Emergency eyewash station blocked by storage boxes.,Minor,28.4,MEDIUM,Adverse,Day,70,0,2
INC-EXP-1226,2025-07-19,11:35,Housekeeping,Warehouse,Debris accumulation observed in walkway.,Minor,44.4,MEDIUM,Windy,Day,56,0,12
INC-EXP-1228,2025-09-01,16:11,Electrical Work,Electrical Room,Exposed wiring near a wet work area.,Minor,59.5,HIGH,Rain,Day,79,0,7
INC-EXP-1229,2024-06-14,23:33,Electrical Work,Electrical Room,Exposed wiring near a wet work area.,Major,63.2,HIGH,Clear,Night,69,0,4
INC-EXP-1230,2025-06-14,15:28,Material Handling,Warehouse,Stacked materials observed in an unstable configuration.,Near Miss,12.3,LOW,Clear,Day,100,0,6
INC-EXP-1231,2024-07-07,16:52,Excavation,Excavation Area,Excavation walls showing signs of instability.,Near Miss,45.9,MEDIUM,Windy,Day,75,0,7
INC-EXP-1232,2024-09-14,19:16,Material Handling,Warehouse,Heavy drum handled without designated drum gripper.,Near Miss,33.7,MEDIUM,Clear,Night,82,1,7
INC-EXP-1233,2025-07-02,08:40,Lifting,Building Site,Exclusion zone around lift not maintained.,Near Miss,26.8,LOW,Clear,Day,88,0,1
INC-EXP-1234,2024-01-25,17:25,Confined Space,Electrical Room,Communication failure between entrant and safety attendant.,Minor,47.4,MEDIUM,Clear,Day,93,0,1
INC-EXP-1235,2024-09-26,16:06,Housekeeping,Building Site,Spilled material not cleaned up promptly.,Near Miss,36.3,MEDIUM,Windy,Day,72,1,9
INC-EXP-1236,2025-10-05,12:16,Electrical Work,Electrical Room,Arc flash PPE missing during high-voltage switchgear testing.,Moderate,31.1,MEDIUM,Clear,Day,70,0,3
INC-EXP-1237,2025-07-04,12:13,Confined Space,Excavation Area,Ventilation equipment not in place for confined space entry.,Minor,54.7,HIGH,Rain,Day,80,0,4
INC-EXP-1238,2025-09-29,13:22,Material Handling,Loading Area,Manual handling of heavy load without mechanical aid.,Near Miss,31.6,MEDIUM,Clear,Day,75,0,11
INC-EXP-1239,2024-06-28,16:34,Vehicle Movement,Road/Access Area,Pedestrian and vehicle routes not segregated.,Minor,28.8,MEDIUM,Clear,Day,72,0,6
INC-EXP-1240,2026-01-13,18:58,Electrical Work,Building Site,Overloaded circuit breaker showing signs of overheating.,Minor,35.5,MEDIUM,Clear,Day,85,0,7
INC-EXP-1241,2024-10-19,09:42,Vehicle Movement,Road/Access Area,Forklift mast elevated while traveling in shared zone.,Near Miss,50.6,HIGH,Adverse,Day,83,0,9
INC-EXP-1242,2025-11-25,19:58,Vehicle Movement,Road/Access Area,Blind spot hazard noted at site access road.,Near Miss,41.9,MEDIUM,Clear,Night,86,1,7
INC-EXP-1243,2025-01-07,07:24,Vehicle Movement,Road/Access Area,Vehicle reversing without a spotter present.,Moderate,35.2,MEDIUM,Clear,Day,72,0,5
INC-EXP-1244,2025-02-27,14:21,Confined Space,Excavation Area,Restricted egress portal partially blocked by ventilation ducting.,Near Miss,43.5,MEDIUM,Rain,Day,100,0,4
INC-EXP-1245,2025-05-31,16:15,Confined Space,Electrical Room,Emergency retrieval system not set up before entry.,Major,46.8,MEDIUM,Rain,Day,72,0,10
INC-EXP-1246,2025-02-13,19:26,Housekeeping,Warehouse,Spilled material not cleaned up promptly.,Near Miss,57.3,HIGH,Clear,Night,68,3,8
INC-EXP-1247,2024-02-13,09:32,Working at Height,Building Site,Ladder used beyond recommended height without stabilization.,Near Miss,50.1,HIGH,Clear,Day,54,0,1
INC-EXP-1248,2025-06-18,06:21,Material Handling,Loading Area,Manual handling of heavy load without mechanical aid.,Minor,27.3,LOW,Adverse,Day,83,0,2
INC-EXP-1249,2024-05-10,23:33,Vehicle Movement,Road/Access Area,Blind spot hazard noted at site access road.,Near Miss,44.7,MEDIUM,Rain,Night,98,2,3
INC-EXP-1250,2025-07-24,23:42,Vehicle Movement,Road/Access Area,Vehicle observed exceeding site speed limit.,Moderate,48.2,HIGH,Clear,Night,75,1,5
INC-EXP-1251,2024-08-26,11:43,Electrical Work,Electrical Room,Improper lockout/tagout procedure observed.,Moderate,54.2,HIGH,Adverse,Day,88,1,8
INC-EXP-1252,2025-10-31,12:46,Scaffolding,Building Site,Incomplete scaffold tagging system observed.,Major,58.2,HIGH,Windy,Day,83,1,3
INC-EXP-1253,2024-07-02,21:45,Excavation,Road/Access Area,Trench box not extended above trench crest in loose soil.,Near Miss,40.0,MEDIUM,Clear,Night,95,0,7
INC-EXP-1254,2024-06-10,09:38,Electrical Work,Electrical Room,Uninsulated temporary power distribution board in active zone.,Near Miss,41.4,MEDIUM,Clear,Day,47,0,7
INC-EXP-1255,2025-06-14,07:29,Confined Space,Electrical Room,Emergency retrieval system not set up before entry.,Near Miss,45.9,MEDIUM,Clear,Day,89,0,9
INC-EXP-1256,2024-12-24,06:17,Housekeeping,Building Site,Scrap timber with protruding nails left on ground.,Near Miss,30.2,MEDIUM,Clear,Day,77,0,2
INC-EXP-1257,2024-02-02,21:26,Lifting,Warehouse,Exclusion zone around lift not maintained.,Moderate,60.5,HIGH,Adverse,Night,79,1,3
INC-EXP-1258,2024-10-09,12:34,Scaffolding,Building Site,"Scaffold base observed on uneven, unstable ground.",Minor,23.5,LOW,Windy,Day,88,0,7
INC-EXP-1259,2024-07-03,18:40,Confined Space,Electrical Room,Emergency retrieval system not set up before entry.,Near Miss,47.3,MEDIUM,Rain,Day,80,0,9
INC-EXP-1260,2025-06-12,10:45,Housekeeping,Building Site,Tools left in walking path after task completion.,Near Miss,47.3,MEDIUM,Adverse,Day,59,0,7
INC-EXP-1261,2025-09-08,19:13,Vehicle Movement,Road/Access Area,Reversing alarm inoperative on earthmoving equipment.,Minor,17.4,LOW,Clear,Night,70,0,2
INC-EXP-1262,2025-05-27,06:51,Lifting,Warehouse,Improper lifting zone setup observed.,Near Miss,39.0,MEDIUM,Clear,Day,62,1,9
INC-EXP-1263,2025-02-05,11:47,Vehicle Movement,Road/Access Area,Reversing alarm inoperative on earthmoving equipment.,Minor,30.0,MEDIUM,Clear,Day,82,0,3
INC-EXP-1264,2024-11-08,21:28,Housekeeping,Building Site,Scrap timber with protruding nails left on ground.,Near Miss,24.3,LOW,Clear,Night,60,0,7
INC-EXP-1265,2024-04-11,17:15,Housekeeping,Building Site,Tools left in walking path after task completion.,Minor,20.4,LOW,Windy,Day,100,0,2
INC-EXP-1266,2024-05-25,07:07,Electrical Work,Electrical Room,Live electrical panel left unlocked and unattended.,Moderate,44.2,MEDIUM,Clear,Day,90,0,2
INC-EXP-1267,2024-11-21,11:42,Working at Height,Roof,Fall arrest harness not properly anchored.,Minor,61.7,HIGH,Clear,Day,68,0,9
INC-EXP-1268,2025-02-11,10:49,Material Handling,Loading Area,Obstructed walkway due to stored materials.,Near Miss,27.3,LOW,Clear,Day,100,1,6
INC-EXP-1269,2024-03-03,12:56,Confined Space,Excavation Area,No standby attendant present during confined space work.,Near Miss,66.4,CRITICAL,Windy,Day,78,2,7
INC-EXP-1270,2025-10-06,09:47,Welding,Building Site,Damaged gas hose connected to oxy-fuel cutting cylinder.,Minor,51.4,HIGH,Adverse,Day,62,0,1
INC-EXP-1271,2025-07-16,21:24,Electrical Work,Electrical Room,Overloaded circuit breaker showing signs of overheating.,Near Miss,62.8,HIGH,Rain,Night,69,0,4
INC-EXP-1272,2024-06-03,12:27,Working at Height,Roof,Static line lifeline inspection overdue during roofing installation.,Major,65.3,CRITICAL,Clear,Day,67,0,10
INC-EXP-1273,2024-02-28,06:45,Electrical Work,Electrical Room,Uninsulated temporary power distribution board in active zone.,Minor,53.4,HIGH,Rain,Day,63,0,5
INC-EXP-1274,2024-03-29,08:22,Vehicle Movement,Road/Access Area,Pedestrian and vehicle routes not segregated.,Moderate,46.7,MEDIUM,Clear,Day,80,0,6
INC-EXP-1275,2024-06-30,23:15,Housekeeping,Building Site,Tools left in walking path after task completion.,Moderate,51.6,HIGH,Clear,Night,69,3,7
INC-EXP-1276,2025-10-18,09:37,Welding,Building Site,Inadequate fume extraction during galvanized steel welding.,Minor,51.4,HIGH,Rain,Day,79,0,10
INC-EXP-1277,2024-04-29,13:35,Welding,Warehouse,Combustible solvent containers stored within hot work radius.,Near Miss,17.7,LOW,Clear,Day,82,0,4
INC-EXP-1278,2025-08-12,20:54,Welding,Warehouse,Welding conducted near flammable materials.,Near Miss,39.7,MEDIUM,Clear,Night,52,0,7
INC-EXP-1279,2024-02-29,07:20,Lifting,Warehouse,Tag line omitted during crane load swinging operation.,Near Miss,35.6,MEDIUM,Adverse,Day,85,0,2
INC-EXP-1280,2025-12-12,15:39,Electrical Work,Electrical Room,Exposed wiring near a wet work area.,Near Miss,29.2,MEDIUM,Clear,Day,95,0,1
INC-EXP-1281,2024-10-28,08:51,Material Handling,Loading Area,Pallet racking upright bent by handling equipment.,Near Miss,31.7,MEDIUM,Rain,Day,73,0,1
INC-EXP-1282,2024-07-29,18:02,Lifting,Warehouse,Sling showing visible wear used during heavy assembly hoist.,Moderate,66.3,CRITICAL,Clear,Day,58,2,1
INC-EXP-1283,2024-11-06,07:56,Lifting,Building Site,Sling showing visible wear used during heavy assembly hoist.,Minor,45.7,MEDIUM,Adverse,Day,86,0,8
INC-EXP-1284,2024-06-11,11:42,Vehicle Movement,Loading Area,Reversing alarm inoperative on earthmoving equipment.,Near Miss,28.1,MEDIUM,Clear,Day,52,0,7
INC-EXP-1285,2024-09-27,17:59,Material Handling,Warehouse,Manual handling of heavy load without mechanical aid.,Minor,31.3,MEDIUM,Clear,Day,65,1,9
INC-EXP-1286,2024-06-17,18:22,Scaffolding,Building Site,Missing toe-boards on working platform exceeding six feet.,Minor,53.4,HIGH,Adverse,Day,79,0,9
INC-EXP-1287,2025-09-25,08:29,Confined Space,Excavation Area,Confined space entry without atmospheric testing.,Moderate,56.0,HIGH,Clear,Day,72,0,9
INC-EXP-1288,2024-01-23,10:09,Scaffolding,Building Site,Incomplete scaffold tagging system observed.,Major,39.4,MEDIUM,Clear,Day,81,0,5
INC-EXP-1289,2024-01-18,09:37,Confined Space,Excavation Area,Communication failure between entrant and safety attendant.,Near Miss,42.2,MEDIUM,Clear,Day,99,0,6
INC-EXP-1290,2025-05-02,15:12,Working at Height,Roof,Fall arrest harness not properly anchored.,Moderate,67.9,CRITICAL,Clear,Day,67,1,6
INC-EXP-1291,2025-11-26,11:23,Excavation,Excavation Area,Underground utility markers ignored near mechanical digging.,Near Miss,31.9,MEDIUM,Clear,Day,93,0,4
INC-EXP-1292,2024-03-18,18:38,Electrical Work,Electrical Room,Uninsulated temporary power distribution board in active zone.,Minor,17.1,LOW,Clear,Day,99,0,7
INC-EXP-1293,2024-12-03,16:31,Vehicle Movement,Road/Access Area,Vehicle reversing without a spotter present.,Near Miss,47.5,MEDIUM,Clear,Day,58,0,9
INC-EXP-1294,2024-07-20,08:57,Working at Height,Scaffolding Area,Work on leading edge without adequate perimeter protection.,Minor,58.6,HIGH,Adverse,Day,83,1,6
INC-EXP-1295,2024-08-11,16:11,Welding,Building Site,Fire watch not posted during hot work.,Moderate,38.6,MEDIUM,Clear,Day,82,1,7
INC-EXP-1296,2025-09-12,21:50,Excavation,Excavation Area,No safe access/egress ladder provided in trench.,Minor,65.5,CRITICAL,Adverse,Night,90,1,7
INC-EXP-1297,2025-02-25,20:57,Material Handling,Warehouse,Unsecured pipes stored on slope without chocks.,Near Miss,41.3,MEDIUM,Clear,Night,81,1,2
INC-EXP-1298,2024-01-18,06:37,Material Handling,Warehouse,Unsecured pipes stored on slope without chocks.,Near Miss,29.8,MEDIUM,Rain,Day,85,0,9
INC-EXP-1299,2024-06-24,12:39,Excavation,Excavation Area,No safe access/egress ladder provided in trench.,Major,50.4,HIGH,Clear,Day,64,0,5
INC-EXP-1300,2025-08-19,21:34,Lifting,Warehouse,Improper lifting zone setup observed.,Major,14.0,LOW,Clear,Night,88,0,9
INC-EXP-1301,2024-09-20,10:04,Excavation,Road/Access Area,No safe access/egress ladder provided in trench.,Near Miss,55.9,HIGH,Adverse,Day,83,0,6
INC-EXP-1302,2025-08-16,10:06,Confined Space,Excavation Area,Permit-required confined space entry log not signed.,Minor,43.6,MEDIUM,Clear,Day,86,0,2
INC-EXP-1303,2025-05-09,08:43,Material Handling,Warehouse,Stacked materials observed in an unstable configuration.,Moderate,45.3,MEDIUM,Adverse,Day,62,0,6
INC-EXP-1304,2024-04-14,10:45,Vehicle Movement,Loading Area,Vehicle observed exceeding site speed limit.,Near Miss,38.2,MEDIUM,Rain,Day,51,0,8
INC-EXP-1305,2025-02-26,15:19,Scaffolding,Building Site,Incomplete scaffold tagging system observed.,Near Miss,47.8,MEDIUM,Windy,Day,53,0,8
INC-EXP-1306,2024-01-20,18:26,Electrical Work,Electrical Room,Uninsulated temporary power distribution board in active zone.,Major,80.0,CRITICAL,Clear,Day,84,3,13
INC-EXP-1307,2024-10-23,13:12,Housekeeping,Building Site,Spilled material not cleaned up promptly.,Near Miss,8.0,LOW,Clear,Day,83,0,3
INC-EXP-1308,2024-07-06,08:16,Welding,Building Site,Welding cables crossing wet floor without insulation mats.,Moderate,27.3,LOW,Clear,Day,85,1,1
INC-EXP-1309,2025-10-28,21:58,Excavation,Excavation Area,Water accumulation undermining trench base after rain.,Major,52.7,HIGH,Clear,Night,69,0,7
INC-EXP-1310,2025-04-26,15:03,Working at Height,Roof,Unprotected edge observed during elevated work.,Major,77.4,CRITICAL,Adverse,Day,68,0,1
INC-EXP-1311,2025-05-20,06:37,Lifting,Building Site,Load exceeded rated capacity of lifting equipment.,Major,53.0,HIGH,Adverse,Day,82,0,6
INC-EXP-1312,2025-03-12,20:19,Material Handling,Loading Area,Obstructed walkway due to stored materials.,Major,33.3,MEDIUM,Clear,Night,79,0,8
INC-EXP-1313,2025-01-26,21:13,Electrical Work,Building Site,Damaged electrical cable observed.,Near Miss,42.0,MEDIUM,Clear,Night,88,1,8
INC-EXP-1314,2025-07-22,19:42,Confined Space,Excavation Area,Communication failure between entrant and safety attendant.,Minor,49.1,HIGH,Clear,Night,100,1,9
INC-EXP-1315,2025-02-24,10:00,Electrical Work,Building Site,Uninsulated temporary power distribution board in active zone.,Major,38.1,MEDIUM,Adverse,Day,74,0,7
INC-EXP-1316,2025-03-14,21:49,Electrical Work,Building Site,Damaged electrical cable observed.,Near Miss,44.5,MEDIUM,Windy,Night,82,0,1
INC-EXP-1317,2024-12-03,06:00,Vehicle Movement,Road/Access Area,Reversing alarm inoperative on earthmoving equipment.,Near Miss,43.6,MEDIUM,Clear,Day,94,2,4
INC-EXP-1319,2025-03-04,17:25,Welding,Warehouse,Fire watch not posted during hot work.,Moderate,43.7,MEDIUM,Clear,Day,60,0,9
INC-EXP-1320,2025-09-11,07:13,Electrical Work,Electrical Room,Damaged electrical cable observed.,Minor,23.9,LOW,Rain,Day,100,0,6
INC-EXP-1321,2024-12-06,10:00,Working at Height,Scaffolding Area,Unprotected edge observed during elevated work.,Minor,39.5,MEDIUM,Clear,Day,77,0,8
INC-EXP-1322,2025-02-24,23:30,Electrical Work,Electrical Room,Improper lockout/tagout procedure observed.,Near Miss,48.2,HIGH,Clear,Night,73,1,4
INC-EXP-1323,2025-05-30,08:03,Welding,Building Site,Damaged gas hose connected to oxy-fuel cutting cylinder.,Moderate,19.2,LOW,Windy,Day,100,0,8
INC-EXP-1324,2025-06-15,21:46,Welding,Warehouse,Damaged gas hose connected to oxy-fuel cutting cylinder.,Near Miss,22.4,LOW,Rain,Night,85,0,2
INC-EXP-1325,2025-07-20,23:38,Welding,Warehouse,Fire watch not posted during hot work.,Near Miss,36.3,MEDIUM,Rain,Night,99,0,3
INC-EXP-1326,2025-12-16,19:12,Excavation,Road/Access Area,Water accumulation undermining trench base after rain.,Major,58.0,HIGH,Clear,Night,73,1,3
INC-EXP-1327,2025-03-20,10:54,Confined Space,Excavation Area,Ventilation equipment not in place for confined space entry.,Near Miss,59.4,HIGH,Clear,Day,68,0,4
INC-EXP-1328,2025-08-08,20:12,Vehicle Movement,Road/Access Area,Unattended vehicle left idling on active haul road.,Major,54.6,HIGH,Rain,Night,81,1,1
INC-EXP-1329,2024-10-14,15:35,Welding,Warehouse,Fire watch not posted during hot work.,Minor,30.2,MEDIUM,Clear,Day,90,1,10
INC-EXP-1330,2025-06-15,14:48,Housekeeping,Building Site,Debris accumulation observed in walkway.,Minor,42.6,MEDIUM,Rain,Day,74,1,4
INC-EXP-1331,2024-06-13,15:35,Material Handling,Warehouse,Manual handling of heavy load without mechanical aid.,Near Miss,13.4,LOW,Clear,Day,97,0,5
INC-EXP-1332,2024-01-03,09:29,Electrical Work,Building Site,Damaged electrical cable observed.,Minor,43.3,MEDIUM,Windy,Day,76,1,8
INC-EXP-1333,2024-04-26,16:20,Electrical Work,Building Site,Damaged electrical cable observed.,Minor,39.1,MEDIUM,Windy,Day,100,0,12
INC-EXP-1334,2024-07-20,20:35,Housekeeping,Building Site,Tools left in walking path after task completion.,Moderate,40.0,MEDIUM,Windy,Night,68,0,5
INC-EXP-1335,2025-12-01,18:06,Welding,Warehouse,Combustible solvent containers stored within hot work radius.,Minor,42.4,MEDIUM,Adverse,Day,71,0,4
INC-EXP-1336,2025-12-15,21:53,Working at Height,Roof,Unsecured tools at elevated height posing drop hazard.,Moderate,49.5,HIGH,Clear,Night,83,0,5
INC-EXP-1337,2025-10-28,15:34,Electrical Work,Building Site,Exposed wiring near a wet work area.,Near Miss,39.8,MEDIUM,Clear,Day,85,0,8
INC-EXP-1338,2025-01-03,12:35,Excavation,Excavation Area,Underground utility markers ignored near mechanical digging.,Near Miss,63.0,HIGH,Clear,Day,77,2,7
INC-EXP-1339,2025-05-12,14:18,Working at Height,Building Site,Improper harness inspection before elevated decking task.,Near Miss,57.8,HIGH,Adverse,Day,73,0,1
INC-EXP-1340,2025-08-09,16:02,Scaffolding,Scaffolding Area,Missing toe-boards on working platform exceeding six feet.,Minor,63.4,HIGH,Adverse,Day,100,2,7
